session_id	event_id	subevent_id	t_start	t_end	label	date_labeled
2021_03_24_14_42_36	205	7	1.75	2.0	scratch_door	2021-03-25 15:57:38.350028
2021_03_24_14_42_36	205	8	2.0	2.25	scratch_door	2021-03-25 15:57:38.878384
2021_03_24_14_42_36	205	9	2.25	2.5	scratch_door	2021-03-25 15:57:39.437796
2021_03_24_14_42_36	205	10	2.5	2.75	scratch_door	2021-03-25 15:57:39.997706
2021_03_24_14_42_36	205	11	2.75	3.0	scratch_door	2021-03-25 15:57:40.566120
2021_03_24_14_42_36	205	12	3.0	3.25	scratch_door	2021-03-25 15:57:41.149992
2021_03_24_14_42_36	205	13	3.25	3.5	scratch_door	2021-03-25 15:57:41.710305
2021_03_24_14_42_36	205	14	3.5	3.75	scratch_door	2021-03-25 15:57:42.342502
2021_03_24_14_42_36	205	15	3.75	4.0	scratch_door	2021-03-25 15:57:42.874112
2021_03_24_14_42_36	205	16	4.0	4.25	scratch_door	2021-03-25 15:57:43.342228
2021_03_24_14_42_36	205	17	4.25	4.5	scratch_door	2021-03-25 15:57:43.901739
2021_03_24_14_42_36	205	18	4.5	4.75	scratch_door	2021-03-25 15:57:44.630292
2021_03_24_14_42_36	205	19	4.75	5.0	scratch_door	2021-03-25 15:57:45.390037
2021_03_24_14_42_36	205	20	5.0	5.25	scratch_door	2021-03-25 15:57:45.974376
2021_03_24_14_42_36	46	0	0.0	0.25	whine	2021-03-25 15:57:48.917676
2021_03_24_14_42_36	64	0	0.0	0.25	scratch_door	2021-03-25 15:57:53.086314
2021_03_24_14_42_36	64	1	0.25	0.5	scratch_door	2021-03-25 15:57:53.473996
2021_03_24_14_42_36	64	2	0.5	0.75	scratch_door	2021-03-25 15:57:53.863704
2021_03_24_14_42_36	64	3	0.75	1.0	scratch_door	2021-03-25 15:57:54.249885
2021_03_24_14_42_36	64	4	1.0	1.25	scratch_door	2021-03-25 15:57:54.661035
2021_03_24_14_42_36	64	5	1.25	1.5	scratch_door	2021-03-25 15:57:55.086269
2021_03_24_14_42_36	64	6	1.5	1.75	scratch_door	2021-03-25 15:57:55.495272
2021_03_24_14_42_36	64	7	1.75	2.0	scratch_door	2021-03-25 15:57:55.912891
2021_03_24_14_42_36	64	8	2.0	2.25	scratch_door	2021-03-25 15:57:56.411688
2021_03_24_14_42_36	64	9	2.25	2.5	scratch_door	2021-03-25 15:57:56.934430
2021_03_24_14_42_36	560	0	0.0	0.25	whine	2021-03-25 15:57:59.330258
2021_03_24_14_42_36	355	0	0.0	0.25	scratch_door	2021-03-25 15:58:01.778631
2021_03_24_14_42_36	373	0	0.0	0.25	whine	2021-03-25 15:58:04.114068
2021_03_24_14_42_36	243	0	0.0	0.25	whine	2021-03-25 15:58:08.954634
2021_03_24_14_42_36	243	1	0.25	0.5	whine	2021-03-25 15:58:09.377371
2021_03_24_14_42_36	243	2	0.5	0.75	whine	2021-03-25 15:58:09.773106
2021_03_24_14_42_36	243	3	0.75	1.0	whine	2021-03-25 15:58:10.161694
2021_03_24_14_42_36	243	4	1.0	1.25	whine	2021-03-25 15:58:10.548972
2021_03_24_14_42_36	243	5	1.25	1.5	whine	2021-03-25 15:58:10.939637
2021_03_24_14_42_36	243	6	1.5	1.75	whine	2021-03-25 15:58:12.449882
2021_03_24_14_42_36	243	7	1.75	2.0	whine	2021-03-25 15:58:12.839035
2021_03_24_14_42_36	243	8	2.0	2.25	whine	2021-03-25 15:58:13.224080
2021_03_24_14_42_36	243	9	2.25	2.5	whine	2021-03-25 15:58:13.609881
2021_03_24_14_42_36	243	10	2.5	2.75	whine	2021-03-25 15:58:13.995051
2021_03_24_14_42_36	474	0	0.0	0.25	bark	2021-03-25 15:58:23.266810
2021_03_24_14_42_36	237	0	0.0	0.25	whine	2021-03-25 15:58:33.159071
2021_03_24_14_42_36	629	0	0.0	0.25	whine	2021-03-25 15:58:36.982731
2021_03_24_14_42_36	629	1	0.25	0.5	whine	2021-03-25 15:58:37.406703
2021_03_24_14_42_36	629	2	0.5	0.75	whine	2021-03-25 15:58:37.813630
2021_03_24_14_42_36	629	3	0.75	1.0	whine	2021-03-25 15:58:38.246239
2021_03_24_14_42_36	629	4	1.0	1.25	whine	2021-03-25 15:58:38.678886
2021_03_24_14_42_36	629	5	1.25	1.5	whine	2021-03-25 15:58:39.135032
2021_03_24_14_42_36	629	6	1.5	1.75	whine	2021-03-25 15:58:39.645372
2021_03_24_14_42_36	629	7	1.75	2.0	whine	2021-03-25 15:58:40.263345
2021_03_24_14_42_36	599	0	0.0	0.25	whine	2021-03-25 15:58:44.415092
2021_03_24_14_42_36	599	1	0.25	0.5	none	2021-03-25 15:58:47.231341
2021_03_24_14_42_36	751	0	0.0	0.25	whine	2021-03-25 15:58:49.774928
2021_03_24_14_42_36	751	1	0.25	0.5	whine	2021-03-25 15:58:50.291374
2021_03_24_14_42_36	130	0	0.0	0.25	bark	2021-03-25 15:59:00.958918
2021_03_24_14_42_36	130	1	0.25	0.5	bark	2021-03-25 15:59:01.675564
2021_03_24_14_42_36	130	2	0.5	0.75	bark	2021-03-25 15:59:02.879280
2021_03_24_14_42_36	130	3	0.75	1.0	bark	2021-03-25 15:59:03.475499
2021_03_24_14_42_36	130	4	1.0	1.25	bark	2021-03-25 15:59:04.435078
2021_03_24_14_42_36	130	5	1.25	1.5	bark	2021-03-25 15:59:06.217912
2021_03_24_14_42_36	613	0	0.0	0.25	scratch_door	2021-03-25 15:59:10.995642
2021_03_24_14_42_36	613	1	0.25	0.5	scratch_door	2021-03-25 15:59:11.474524
2021_03_24_14_42_36	613	2	0.5	0.75	scratch_door	2021-03-25 15:59:11.955068
2021_03_24_14_42_36	613	3	0.75	1.0	scratch_door	2021-03-25 15:59:12.475805
2021_03_24_14_42_36	613	4	1.0	1.25	scratch_door	2021-03-25 15:59:12.979091
2021_03_24_14_42_36	669	0	0.0	0.25	bark	2021-03-25 15:59:19.682402
2021_03_24_14_42_36	669	1	0.25	0.5	bark	2021-03-25 15:59:20.663719
2021_03_24_14_42_36	826	0	0.0	0.25	whine	2021-03-25 15:59:23.519155
2021_03_24_14_42_36	826	1	0.25	0.5	whine	2021-03-25 15:59:23.987300
2021_03_24_14_42_36	826	2	0.5	0.75	whine	2021-03-25 15:59:24.419706
2021_03_24_14_42_36	826	3	0.75	1.0	whine	2021-03-25 15:59:24.851214
2021_03_24_14_42_36	337	0	0.0	0.25	scratch_door	2021-03-25 15:59:27.387296
2021_03_24_14_42_36	337	1	0.25	0.5	scratch_door	2021-03-25 15:59:27.883581
2021_03_24_14_42_36	740	0	0.0	0.25	whine	2021-03-25 15:59:32.115058
2021_03_24_14_42_36	740	1	0.25	0.5	whine	2021-03-25 15:59:32.571516
2021_03_24_14_42_36	740	2	0.5	0.75	whine	2021-03-25 15:59:33.042632
2021_03_24_14_42_36	740	3	0.75	1.0	whine	2021-03-25 15:59:33.515701
2021_03_24_14_42_36	740	4	1.0	1.25	whine	2021-03-25 15:59:33.971819
2021_03_24_14_42_36	740	5	1.25	1.5	whine	2021-03-25 15:59:34.475542
2021_03_24_14_42_36	740	6	1.5	1.75	whine	2021-03-25 15:59:34.999532
2021_03_24_14_42_36	740	7	1.75	2.0	whine	2021-03-25 15:59:35.562014
2021_03_24_14_42_36	740	8	2.0	2.25	whine	2021-03-25 15:59:35.996014
2021_03_24_14_42_36	670	0	0.0	0.25	bark	2021-03-25 15:59:38.975734
2021_03_24_14_42_36	670	1	0.25	0.5	bark	2021-03-25 15:59:39.463723
2021_03_24_14_42_36	670	2	0.5	0.75	bark	2021-03-25 15:59:42.351984
2021_03_24_14_42_36	304	0	0.0	0.25	whine	2021-03-25 15:59:46.135644
2021_03_24_14_42_36	304	1	0.25	0.5	whine	2021-03-25 15:59:46.615625
2021_03_24_14_42_36	304	2	0.5	0.75	whine	2021-03-25 15:59:47.087557
2021_03_24_14_42_36	304	3	0.75	1.0	whine	2021-03-25 15:59:47.526256
2021_03_24_14_42_36	304	4	1.0	1.25	whine	2021-03-25 15:59:48.032039
2021_03_24_14_42_36	304	5	1.25	1.5	whine	2021-03-25 15:59:48.495145
2021_03_24_14_42_36	304	6	1.5	1.75	whine	2021-03-25 15:59:49.152037
2021_03_24_14_42_36	304	7	1.75	2.0	whine	2021-03-25 15:59:49.823260
2021_03_24_14_42_36	694	0	0.0	0.25	whine	2021-03-25 15:59:56.744090
2021_03_24_14_42_36	694	1	0.25	0.5	whine	2021-03-25 15:59:57.167145
2021_03_24_14_42_36	694	2	0.5	0.75	whine	2021-03-25 15:59:57.554402
2021_03_24_14_42_36	694	3	0.75	1.0	whine	2021-03-25 15:59:57.945511
2021_03_24_14_42_36	694	4	1.0	1.25	whine	2021-03-25 15:59:58.337247
2021_03_24_14_42_36	594	0	0.0	0.25	whine	2021-03-25 16:00:02.832227
2021_03_24_14_42_36	594	1	0.25	0.5	whine	2021-03-25 16:00:03.218687
2021_03_24_14_42_36	594	2	0.5	0.75	whine	2021-03-25 16:00:03.607289
2021_03_24_14_42_36	594	3	0.75	1.0	whine	2021-03-25 16:00:03.993622
2021_03_24_14_42_36	594	4	1.0	1.25	whine	2021-03-25 16:00:04.384090
2021_03_24_14_42_36	594	5	1.25	1.5	whine	2021-03-25 16:00:04.772803
2021_03_24_14_42_36	594	6	1.5	1.75	whine	2021-03-25 16:00:05.164510
2021_03_24_14_42_36	594	7	1.75	2.0	whine	2021-03-25 16:00:05.554644
2021_03_24_14_42_36	594	8	2.0	2.25	whine	2021-03-25 16:00:05.943217
2021_03_24_14_42_36	594	9	2.25	2.5	whine	2021-03-25 16:00:06.334413
2021_03_24_14_42_36	242	0	0.0	0.25	whine	2021-03-25 16:00:14.868370
2021_03_24_14_42_36	242	1	0.25	0.5	whine	2021-03-25 16:00:15.475067
2021_03_24_14_42_36	81	0	0.0	0.25	whine	2021-03-25 16:00:19.380383
2021_03_24_14_42_36	81	1	0.25	0.5	whine	2021-03-25 16:00:19.784573
2021_03_24_14_42_36	81	2	0.5	0.75	whine	2021-03-25 16:00:20.171511
2021_03_24_14_42_36	81	3	0.75	1.0	whine	2021-03-25 16:00:20.561080
2021_03_24_14_42_36	81	4	1.0	1.25	whine	2021-03-25 16:00:20.947732
2021_03_24_14_42_36	81	5	1.25	1.5	whine	2021-03-25 16:00:21.338369
2021_03_24_14_42_36	81	6	1.5	1.75	whine	2021-03-25 16:00:21.724506
2021_03_24_14_42_36	81	7	1.75	2.0	whine	2021-03-25 16:00:22.127636
2021_03_24_14_42_36	441	1	0.25	0.5	whine	2021-03-25 16:00:27.578818
2021_03_24_14_42_36	570	0	0.0	0.25	whine	2021-03-25 16:00:29.929520
2021_03_24_14_42_36	570	1	0.25	0.5	whine	2021-03-25 16:00:30.876264
2021_03_24_14_42_36	575	0	0.0	0.25	whine	2021-03-25 16:00:32.914970
2021_03_24_14_42_36	549	0	0.0	0.25	whine	2021-03-25 16:00:35.428240
2021_03_24_14_42_36	549	1	0.25	0.5	whine	2021-03-25 16:00:36.052641
2021_03_24_14_42_36	367	0	0.0	0.25	whine	2021-03-25 16:00:41.984256
2021_03_24_14_42_36	367	1	0.25	0.5	whine	2021-03-25 16:00:42.483807
2021_03_24_14_42_36	438	0	0.0	0.25	bark	2021-03-25 16:00:49.944276
2021_03_24_14_42_36	438	1	0.25	0.5	whine	2021-03-25 16:00:50.688530
2021_03_24_14_42_36	438	2	0.5	0.75	whine	2021-03-25 16:00:51.248454
2021_03_24_14_42_36	438	3	0.75	1.0	whine	2021-03-25 16:00:51.744841
2021_03_24_14_42_36	647	0	0.0	0.25	whine	2021-03-25 16:00:54.423975
2021_03_24_14_42_36	647	1	0.25	0.5	whine	2021-03-25 16:00:54.960111
2021_03_24_14_42_36	647	2	0.5	0.75	whine	2021-03-25 16:00:55.483655
2021_03_24_14_42_36	647	3	0.75	1.0	whine	2021-03-25 16:00:56.223963
2021_03_24_14_42_36	101	0	0.0	0.25	bark	2021-03-25 16:01:00.624453
2021_03_24_14_42_36	101	1	0.25	0.5	bark	2021-03-25 16:01:01.192914
2021_03_24_14_42_36	101	2	0.5	0.75	bark	2021-03-25 16:01:01.952911
2021_03_24_14_42_36	101	3	0.75	1.0	bark	2021-03-25 16:01:02.968495
2021_03_24_14_42_36	101	4	1.0	1.25	bark	2021-03-25 16:01:03.960777
2021_03_24_14_42_36	101	5	1.25	1.5	bark	2021-03-25 16:01:04.944512
2021_03_24_14_42_36	101	6	1.5	1.75	howl	2021-03-25 16:01:05.631147
2021_03_24_14_42_36	101	7	1.75	2.0	howl	2021-03-25 16:01:06.289021
2021_03_24_14_42_36	101	8	2.0	2.25	howl	2021-03-25 16:01:06.940623
2021_03_24_14_42_36	101	9	2.25	2.5	howl	2021-03-25 16:01:07.656279
2021_03_24_14_42_36	664	0	0.0	0.25	whine	2021-03-25 16:01:09.930380
2021_03_24_14_42_36	664	1	0.25	0.5	whine	2021-03-25 16:01:10.448494
2021_03_24_14_42_36	802	0	0.0	0.25	whine	2021-03-25 16:01:13.455499
2021_03_24_14_42_36	802	1	0.25	0.5	whine	2021-03-25 16:01:13.930220
2021_03_24_14_42_36	802	2	0.5	0.75	whine	2021-03-25 16:01:14.420732
2021_03_24_14_42_36	166	0	0.0	0.25	bark	2021-03-25 16:01:18.949141
2021_03_24_14_42_36	166	1	0.25	0.5	bark	2021-03-25 16:01:19.836865
2021_03_24_14_42_36	166	3	0.75	1.0	scratch_door	2021-03-25 16:01:23.036609
2021_03_24_14_42_36	166	4	1.0	1.25	bark	2021-03-25 16:01:24.764807
2021_03_24_14_42_36	166	5	1.25	1.5	bark	2021-03-25 16:01:25.611420
2021_03_24_14_42_36	361	0	0.0	0.25	whine	2021-03-25 16:01:28.931684
2021_03_24_14_42_36	361	1	0.25	0.5	whine	2021-03-25 16:01:29.420905
2021_03_24_14_42_36	361	2	0.5	0.75	whine	2021-03-25 16:01:29.931692
2021_03_24_14_42_36	361	3	0.75	1.0	whine	2021-03-25 16:01:30.502680
2021_03_24_14_42_36	361	4	1.0	1.25	whine	2021-03-25 16:01:31.000815
2021_03_24_14_42_36	361	5	1.25	1.5	whine	2021-03-25 16:01:31.491965
2021_03_24_14_42_36	434	0	0.0	0.25	bark	2021-03-25 16:01:34.724905
2021_03_24_14_42_36	434	1	0.25	0.5	bark	2021-03-25 16:01:35.619593
2021_03_24_14_42_36	181	0	0.0	0.25	scratch_door	2021-03-25 16:01:40.749555
2021_03_24_14_42_36	181	1	0.25	0.5	scratch_door	2021-03-25 16:01:41.393128
2021_03_24_14_42_36	181	2	0.5	0.75	scratch_door	2021-03-25 16:01:42.141525
2021_03_24_14_42_36	181	3	0.75	1.0	scratch_door	2021-03-25 16:01:43.053622
2021_03_24_14_42_36	181	4	1.0	1.25	scratch_door	2021-03-25 16:01:43.761158
2021_03_24_14_42_36	181	5	1.25	1.5	scratch_door	2021-03-25 16:01:44.500583
2021_03_24_14_42_36	181	6	1.5	1.75	scratch_door	2021-03-25 16:01:45.236078
2021_03_24_14_42_36	181	7	1.75	2.0	scratch_door	2021-03-25 16:01:46.005407
2021_03_24_14_42_36	35	0	0.0	0.25	whine	2021-03-25 16:01:48.864337
2021_03_24_14_42_36	35	1	0.25	0.5	whine	2021-03-25 16:01:49.392882
2021_03_24_14_42_36	705	0	0.0	0.25	whine	2021-03-25 16:01:51.961269
2021_03_24_14_42_36	705	1	0.25	0.5	whine	2021-03-25 16:01:52.477513
2021_03_24_14_42_36	705	2	0.5	0.75	whine	2021-03-25 16:01:52.961205
2021_03_24_14_42_36	805	0	0.0	0.25	whine	2021-03-25 16:01:55.529284
2021_03_24_14_42_36	805	1	0.25	0.5	whine	2021-03-25 16:01:56.009120
2021_03_24_14_42_36	805	2	0.5	0.75	whine	2021-03-25 16:01:56.477541
2021_03_24_14_42_36	805	3	0.75	1.0	whine	2021-03-25 16:01:57.049404
2021_03_24_14_42_36	305	0	0.0	0.25	whine	2021-03-25 16:01:59.521550
2021_03_24_14_42_36	305	1	0.25	0.5	whine	2021-03-25 16:02:00.008070
2021_03_24_14_42_36	305	2	0.5	0.75	whine	2021-03-25 16:02:00.465591
2021_03_24_14_42_36	226	0	0.0	0.25	whine	2021-03-25 16:02:04.143854
2021_03_24_14_42_36	226	1	0.25	0.5	whine	2021-03-25 16:02:04.577774
2021_03_24_14_42_36	226	2	0.5	0.75	whine	2021-03-25 16:02:04.967472
2021_03_24_14_42_36	226	3	0.75	1.0	whine	2021-03-25 16:02:05.356906
2021_03_24_14_42_36	226	4	1.0	1.25	whine	2021-03-25 16:02:05.765714
2021_03_24_14_42_36	226	5	1.25	1.5	whine	2021-03-25 16:02:06.237300
2021_03_24_14_42_36	226	6	1.5	1.75	whine	2021-03-25 16:02:06.816452
2021_03_24_14_42_36	226	7	1.75	2.0	whine	2021-03-25 16:02:07.417666
2021_03_24_14_42_36	413	0	0.0	0.25	whine	2021-03-25 16:02:12.089869
2021_03_24_14_42_36	413	1	0.25	0.5	howl	2021-03-25 16:02:12.637456
2021_03_24_14_42_36	413	2	0.5	0.75	howl	2021-03-25 16:02:13.065970
2021_03_24_14_42_36	413	3	0.75	1.0	howl	2021-03-25 16:02:13.457134
2021_03_24_14_42_36	413	4	1.0	1.25	howl	2021-03-25 16:02:13.846250
2021_03_24_14_42_36	413	5	1.25	1.5	howl	2021-03-25 16:02:14.235223
2021_03_24_14_42_36	413	6	1.5	1.75	howl	2021-03-25 16:02:14.621387
2021_03_24_14_42_36	413	7	1.75	2.0	howl	2021-03-25 16:02:15.006328
2021_03_24_14_42_36	413	8	2.0	2.25	howl	2021-03-25 16:02:15.684992
2021_03_24_14_42_36	449	0	0.0	0.25	scratch_door	2021-03-25 16:02:19.366028
2021_03_24_14_42_36	449	1	0.25	0.5	whine	2021-03-25 16:02:21.365869
2021_03_24_14_42_36	449	2	0.5	0.75	whine	2021-03-25 16:02:22.942100
2021_03_24_14_42_36	449	3	0.75	1.0	whine	2021-03-25 16:02:23.789575
2021_03_24_14_42_36	449	4	1.0	1.25	whine	2021-03-25 16:02:24.377708
2021_03_24_14_42_36	495	0	0.0	0.25	whine	2021-03-25 16:02:27.149373
2021_03_24_14_42_36	495	1	0.25	0.5	whine	2021-03-25 16:02:27.701706
2021_03_24_14_42_36	495	2	0.5	0.75	whine	2021-03-25 16:02:28.373526
2021_03_24_14_42_36	146	0	0.0	0.25	bark	2021-03-25 16:02:37.789606
2021_03_24_14_42_36	146	1	0.25	0.5	bark	2021-03-25 16:02:38.495173
2021_03_24_14_42_36	146	2	0.5	0.75	bark	2021-03-25 16:02:39.277807
2021_03_24_14_42_36	146	3	0.75	1.0	bark	2021-03-25 16:02:43.284989
2021_03_24_14_42_36	146	4	1.0	1.25	scratch_door	2021-03-25 16:02:45.238122
2021_03_24_14_42_36	146	5	1.25	1.5	bark	2021-03-25 16:02:46.989744
2021_03_24_14_42_36	146	6	1.5	1.75	bark	2021-03-25 16:02:47.668240
2021_03_24_14_42_36	146	8	2.0	2.25	bark	2021-03-25 16:02:50.354303
2021_03_24_14_42_36	146	10	2.5	2.75	scratch_door	2021-03-25 16:02:55.677852
2021_03_24_14_42_36	146	11	2.75	3.0	scratch_door	2021-03-25 16:02:56.694373
2021_03_24_14_42_36	146	12	3.0	3.25	bark	2021-03-25 16:02:57.957786
2021_03_24_14_42_36	146	14	3.5	3.75	scratch_door	2021-03-25 16:03:00.310297
2021_03_24_14_42_36	146	15	3.75	4.0	scratch_door	2021-03-25 16:03:01.549631
2021_03_24_14_42_36	146	16	4.0	4.25	bark	2021-03-25 16:03:03.070217
2021_03_24_14_42_36	146	18	4.5	4.75	scratch_door	2021-03-25 16:03:06.847135
2021_03_24_14_42_36	146	19	4.75	5.0	scratch_door	2021-03-25 16:03:07.546714
2021_03_24_14_42_36	146	20	5.0	5.25	scratch_door	2021-03-25 16:03:08.390303
2021_03_24_14_42_36	146	21	5.25	5.5	scratch_door	2021-03-25 16:03:09.165822
2021_03_24_14_42_36	146	22	5.5	5.75	bark	2021-03-25 16:03:10.525869
2021_03_24_14_42_36	146	24	6.0	6.25	bark	2021-03-25 16:03:14.962609
2021_03_24_14_42_36	146	25	6.25	6.5	bark	2021-03-25 16:03:15.994618
2021_03_24_14_42_36	146	26	6.5	6.75	bark	2021-03-25 16:03:16.753969
2021_03_24_14_42_36	472	0	0.0	0.25	play	2021-03-25 16:03:31.009274
2021_03_24_14_42_36	472	1	0.25	0.5	play	2021-03-25 16:03:31.624949
2021_03_24_14_42_36	472	2	0.5	0.75	play	2021-03-25 16:03:32.160792
2021_03_24_14_42_36	472	3	0.75	1.0	play	2021-03-25 16:03:32.730378
2021_03_24_14_42_36	472	4	1.0	1.25	play	2021-03-25 16:03:33.298736
2021_03_24_14_42_36	472	5	1.25	1.5	play	2021-03-25 16:03:33.834101
2021_03_24_14_42_36	472	6	1.5	1.75	play	2021-03-25 16:03:34.414700
2021_03_24_14_42_36	472	7	1.75	2.0	play	2021-03-25 16:03:34.986796
2021_03_24_14_42_36	472	8	2.0	2.25	play	2021-03-25 16:03:35.726261
2021_03_24_14_42_36	472	9	2.25	2.5	bark	2021-03-25 16:03:36.370823
2021_03_24_14_42_36	472	10	2.5	2.75	bark	2021-03-25 16:03:37.278700
2021_03_24_14_42_36	472	11	2.75	3.0	bark	2021-03-25 16:03:37.962381
2021_03_24_14_42_36	472	12	3.0	3.25	bark	2021-03-25 16:03:38.538828
2021_03_24_14_42_36	119	0	0.0	0.25	bark	2021-03-25 16:03:43.046378
2021_03_24_14_42_36	119	1	0.25	0.5	howl	2021-03-25 16:03:44.286651
2021_03_24_14_42_36	119	2	0.5	0.75	howl	2021-03-25 16:03:44.828879
2021_03_24_14_42_36	119	3	0.75	1.0	howl	2021-03-25 16:03:45.342547
2021_03_24_14_42_36	119	5	1.25	1.5	bark	2021-03-25 16:03:50.742927
2021_03_24_14_42_36	119	6	1.5	1.75	bark	2021-03-25 16:03:51.489092
2021_03_24_14_42_36	159	0	0.0	0.25	scratch_door	2021-03-25 16:03:53.870583
2021_03_24_14_42_36	67	0	0.0	0.25	whine	2021-03-25 16:04:01.989137
2021_03_24_14_42_36	67	1	0.25	0.5	whine	2021-03-25 16:04:02.393266
2021_03_24_14_42_36	67	2	0.5	0.75	whine	2021-03-25 16:04:02.777808
2021_03_24_14_42_36	67	3	0.75	1.0	whine	2021-03-25 16:04:04.213846
2021_03_24_14_42_36	67	4	1.0	1.25	whine	2021-03-25 16:04:04.604711
2021_03_24_14_42_36	67	5	1.25	1.5	whine	2021-03-25 16:04:06.455234
2021_03_24_14_42_36	67	6	1.5	1.75	whine	2021-03-25 16:04:06.990740
2021_03_24_14_42_36	67	7	1.75	2.0	whine	2021-03-25 16:04:07.549972
2021_03_24_14_42_36	615	0	0.0	0.25	whine	2021-03-25 16:04:10.199194
2021_03_24_14_42_36	615	1	0.25	0.5	whine	2021-03-25 16:04:10.726901
2021_03_24_14_42_36	57	0	0.0	0.25	whine	2021-03-25 16:04:13.361240
2021_03_24_14_42_36	57	1	0.25	0.5	whine	2021-03-25 16:04:13.926936
2021_03_24_14_42_36	57	2	0.5	0.75	whine	2021-03-25 16:04:14.582746
2021_03_24_14_42_36	59	0	0.0	0.25	whine	2021-03-25 16:04:16.963256
2021_03_24_14_42_36	168	0	0.0	0.25	bark	2021-03-25 16:04:21.932620
2021_03_24_14_42_36	168	1	0.25	0.5	bark	2021-03-25 16:04:22.523083
2021_03_24_14_42_36	168	5	1.25	1.5	bark	2021-03-25 16:04:28.928789
2021_03_24_14_42_36	168	6	1.5	1.75	scratch_door	2021-03-25 16:04:30.411309
2021_03_24_14_42_36	168	7	1.75	2.0	scratch_door	2021-03-25 16:04:31.955417
2021_03_24_14_42_36	250	0	0.0	0.25	whine	2021-03-25 16:04:39.551146
2021_03_24_14_42_36	250	1	0.25	0.5	whine	2021-03-25 16:04:40.067160
2021_03_24_14_42_36	250	2	0.5	0.75	whine	2021-03-25 16:04:40.535419
2021_03_24_14_42_36	250	3	0.75	1.0	whine	2021-03-25 16:04:40.959416
2021_03_24_14_42_36	250	4	1.0	1.25	whine	2021-03-25 16:04:41.345912
2021_03_24_14_42_36	250	5	1.25	1.5	whine	2021-03-25 16:04:41.834936
2021_03_24_14_42_36	595	0	0.0	0.25	whine	2021-03-25 16:04:45.373549
2021_03_24_14_42_36	595	1	0.25	0.5	scratch_door	2021-03-25 16:04:46.462060
2021_03_24_14_42_36	595	2	0.5	0.75	scratch_door	2021-03-25 16:04:47.230796
2021_03_24_14_42_36	302	0	0.0	0.25	whine	2021-03-25 16:04:51.731687
2021_03_24_14_42_36	302	1	0.25	0.5	whine	2021-03-25 16:04:52.299335
2021_03_24_14_42_36	302	2	0.5	0.75	whine	2021-03-25 16:04:52.778969
2021_03_24_14_42_36	302	3	0.75	1.0	whine	2021-03-25 16:04:53.236532
2021_03_24_14_42_36	302	4	1.0	1.25	whine	2021-03-25 16:04:53.739514
2021_03_24_14_42_36	302	5	1.25	1.5	whine	2021-03-25 16:04:54.179090
2021_03_24_14_42_36	302	6	1.5	1.75	whine	2021-03-25 16:04:54.635629
2021_03_24_14_42_36	302	7	1.75	2.0	whine	2021-03-25 16:04:55.042484
2021_03_24_14_42_36	302	8	2.0	2.25	whine	2021-03-25 16:04:55.458256
2021_03_24_14_42_36	302	9	2.25	2.5	whine	2021-03-25 16:04:56.043165
2021_03_24_14_42_36	780	0	0.0	0.25	whine	2021-03-25 16:04:58.563517
2021_03_24_14_42_36	780	1	0.25	0.5	whine	2021-03-25 16:04:59.067403
2021_03_24_14_42_36	162	0	0.0	0.25	scratch_door	2021-03-25 16:05:06.187463
2021_03_24_14_42_36	162	1	0.25	0.5	scratch_door	2021-03-25 16:05:06.659605
2021_03_24_14_42_36	162	2	0.5	0.75	scratch_door	2021-03-25 16:05:07.127358
2021_03_24_14_42_36	162	3	0.75	1.0	scratch_door	2021-03-25 16:05:07.594092
2021_03_24_14_42_36	162	4	1.0	1.25	scratch_door	2021-03-25 16:05:08.075556
2021_03_24_14_42_36	162	5	1.25	1.5	scratch_door	2021-03-25 16:05:08.627942
2021_03_24_14_42_36	162	6	1.5	1.75	scratch_door	2021-03-25 16:05:09.203670
2021_03_24_14_42_36	737	0	0.0	0.25	whine	2021-03-25 16:05:13.939603
2021_03_24_14_42_36	737	1	0.25	0.5	whine	2021-03-25 16:05:14.451606
2021_03_24_14_42_36	514	0	0.0	0.25	whine	2021-03-25 16:05:18.563744
2021_03_24_14_42_36	514	1	0.25	0.5	whine	2021-03-25 16:05:19.180578
2021_03_24_14_42_36	514	2	0.5	0.75	whine	2021-03-25 16:05:19.650157
2021_03_24_14_42_36	514	3	0.75	1.0	whine	2021-03-25 16:05:20.118401
2021_03_24_14_42_36	514	4	1.0	1.25	whine	2021-03-25 16:05:20.591451
2021_03_24_14_42_36	642	0	0.0	0.25	whine	2021-03-25 16:05:24.855756
2021_03_24_14_42_36	642	1	0.25	0.5	whine	2021-03-25 16:05:25.356133
2021_03_24_14_42_36	642	2	0.5	0.75	whine	2021-03-25 16:05:26.163762
2021_03_24_14_42_36	642	3	0.75	1.0	whine	2021-03-25 16:05:26.847973
2021_03_24_14_42_36	754	0	0.0	0.25	whine	2021-03-25 16:05:29.692166
2021_03_24_14_42_36	754	1	0.25	0.5	whine	2021-03-25 16:05:30.171665
2021_03_24_14_42_36	754	2	0.5	0.75	whine	2021-03-25 16:05:30.593098
2021_03_24_14_42_36	754	3	0.75	1.0	whine	2021-03-25 16:05:31.059712
2021_03_24_14_42_36	754	4	1.0	1.25	whine	2021-03-25 16:05:31.531958
2021_03_24_14_42_36	408	0	0.0	0.25	whine	2021-03-25 16:05:34.826436
2021_03_24_14_42_36	408	1	0.25	0.5	whine	2021-03-25 16:05:35.244144
